id,exercise_name,category_name,primary_muscle_name,secondary_muscle_name,difficulty,equipment_name,exercise_type,sets,seconds_per_set,repetitions_per_set,rest_between_set,video_url_male,thumbnail_male,primary_joint_name,visible_for,exercise_intensity,intensity_value,distance,speed,met_id,gif_url,created_by,updated_by,created_by_type,updated_by_type,is_deleted
14877,Assisted kneeling pull up wide grip,strength,Lats,,Novice,Strength Machines - Weight stack,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_oa120.mp4,https://uploads.fitnfi.com/exercises/thumbnails/ea7932e6c305e01daa0766ca24e7a6b06f35.png,"Fingers,Shoulder",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
19955,Deltoid stretch - VP,cardio,Shoulders,,Beginner,Vibration training,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sid0247.mp4,https://uploads.fitnfi.com/exercises/thumbnails/1a90d0c28a94e4b2c220e6ffd32fe1008f90.png,Shoulder,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
16094,"Hip drop, left - Box",strength,Quads,Glutes,Beginner,Box / step,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id1634.mp4,https://uploads.fitnfi.com/exercises/thumbnails/a88e7d02971bbaaa504c9f43bf22577391f3.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
19956,"Gluteus stretch, left - VP",cardio,Glutes,,Beginner,Vibration training,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sid0248.mp4,https://uploads.fitnfi.com/exercises/thumbnails/44994209de51cd7cf5e0e1274dc2c07f3396.png,Hip,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
9220,Squat shouldering and suitcase - SBs,strength,"Glutes, Quads",,Intermediate,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sb031m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/8f53f36058639c83a1d4f8d372b31c500a31.png,"Hip,Knee,Shoulder",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
19957,"Gluteus stretch, right - VP",cardio,Glutes,,Beginner,Vibration training,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sid0248m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/94b5210e19d999cea05acecc1183a704b91c.png,Hip,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
10091,Through the hoop forward - Hulahoop,strength,Legs,,Beginner,Hula Hoop,time_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_kettler135.mp4,https://uploads.fitnfi.com/exercises/thumbnails/811fc01ba24c4a392e127adb78820dfff9a6.png,Core,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
19959,Shoulder press - VP,cardio,Shoulders,,Beginner,Vibration training,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sid0264.mp4,https://uploads.fitnfi.com/exercises/thumbnails/d1661ac69f3d99d568fc1e5eae14cf38c238.png,Shoulder,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
16389,"Side leg raise, left - MRB",strength,Abductor,,Beginner,Resistance band,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0072m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/ed6a84e62aaff5697dda69f340df73cb7c0d.png,Hip,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
19960,"Hip lift, right - VP",cardio,Glutes,,Novice,Vibration training,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sid0200.mp4,https://uploads.fitnfi.com/exercises/thumbnails/697b9795d3cc6ece597e35cec0b176ff04ad.png,Hip,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
10092,Through the hoop backwards - Hulahoop,strength,Legs,,Beginner,Hula Hoop,time_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_kettler136.mp4,https://uploads.fitnfi.com/exercises/thumbnails/eed2b02d048ae8198cd64934d91c9992bc51.png,Core,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
19961,"Hip lift, left - VP",cardio,Glutes,,Novice,Vibration training,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sid0200m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/d3f65116ab7cfb056cb54f575231a12684cd.png,Hip,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
7762,"Total extension, left - BB",strength,Back,,Beginner,Bodybow,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_bodyb012.mp4,https://uploads.fitnfi.com/exercises/thumbnails/a5f5ebb21a24eb17a4cc239c6eaaf5b13af9.png,"Core,Elbow,Spine",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
19963,Chest stretch variation - VP,cardio,Chest,,Novice,Vibration training,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sid0201.mp4,https://uploads.fitnfi.com/exercises/thumbnails/74d6d7118ed10be1084859f0023467aa86b6.png,Shoulder,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
16388,"Side leg raise, right - MRB",strength,Abductor,,Beginner,Resistance band,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0072.mp4,https://uploads.fitnfi.com/exercises/thumbnails/8edaf492394065231c047e37707d9305a261.png,Hip,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
19966,Hip thrust - VP,cardio,Glutes,Back,Beginner,Vibration training,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sid0207.mp4,https://uploads.fitnfi.com/exercises/thumbnails/bc2429c228547d7805e2cc2d35fdae0014f0.png,Hip,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
7763,"Total extension, right - BB",strength,Back,,Beginner,Bodybow,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_bodyb012m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/25588b9211653a437dd98ae0423d90cae8bf.png,"Core,Elbow,Spine",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
19973,Bent knees calf raise - VP,cardio,Calves,,Beginner,Vibration training,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sid0215.mp4,https://uploads.fitnfi.com/exercises/thumbnails/15fd4261070942e8bb04813c12247acd216c.png,Ankle,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
10555,"Hand rotation, right  - Hulahoop",strength,"Arms, Shoulders",,Beginner,Hula Hoop,time_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_kettler131.mp4,https://uploads.fitnfi.com/exercises/thumbnails/e1abc007cebcfc7348c43b529aea7cc84fb6.png,Shoulder,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
19976,Deep calf raise - VP,cardio,Calves,,Beginner,Vibration training,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sid0217.mp4,https://uploads.fitnfi.com/exercises/thumbnails/300ffad0aacb7a9cd1841dbce07ee3bd4d3d.png,Ankle,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
10093,"Side hoop jumping, right - Hulahoop",strength,,Legs,Beginner,Hula Hoop,time_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_kettler137.mp4,https://uploads.fitnfi.com/exercises/thumbnails/63d34ca1ac5a78ba8f1b97f612b4f2fcef57.png,Hip,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
19977,Sumo squat - VP,cardio,Quads,,Intermediate,Vibration training,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sid0220.mp4,https://uploads.fitnfi.com/exercises/thumbnails/94f3d9e34b15cd0cbd4c7bd9ce4340f4093f.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
10868,"Side hoop jumping, left - Hulahoop",strength,,Legs,Beginner,Hula Hoop,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_kettler137m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/cefee9ab922d26fbeabaa634c6306e2e104c.png,Hip,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
19981,"Gluteus raise HK-stance, right - VP",cardio,Glutes,Hamstrings,Beginner,Vibration training,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sid0227.mp4,https://uploads.fitnfi.com/exercises/thumbnails/724825b67857314234d7065bd8046088338d.png,Hip,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
18250,Handstand,strength,"Front Shoulders, Abs - Straight Abs","Middle Shoulders, Triceps",Intermediate,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0084.mp4,https://uploads.fitnfi.com/exercises/thumbnails/ad00c18c2fa450c03a4ddc0a3f27eb120306.png,"Core,Shoulder,Spine",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
19982,"Gluteus raise HK-stance, left - VP",cardio,Glutes,Hamstrings,Beginner,Vibration training,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sid0227m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/0bb9204c58a761e01e6a98a1f5d063e9401d.png,Hip,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
17482,Strenght free,strength,,,Novice,Strength Machines - Weight stack,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_strengthfree.mp4,https://uploads.fitnfi.com/exercises/thumbnails/729c59134bd713452851d1c3278137f92c78.png,Core,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
19983,"One leg calf raise, right - VP",cardio,Calves,,Novice,Vibration training,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sid0234.mp4,https://uploads.fitnfi.com/exercises/thumbnails/f63c7e62493c542258d42a404c8e29e11a74.png,Ankle,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
17920,"FLEXability anterior bent knee, left",strength,"All Abs, Quads",,Novice,Strength Machines - Weight stack,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0105m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/91a5e9acebd1e5ae5723eed0e0c8a768252d.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
19984,"One leg calf raise, left - VP",cardio,Calves,,Novice,Vibration training,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sid0234m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/56c4d6098b84961c215f1f4ad54cb766a885.png,Ankle,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
18245,"Side lunge, right - ST",strength,Quads,,Intermediate,Suspension trainer,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0114.mp4,https://uploads.fitnfi.com/exercises/thumbnails/601e2b0b2208c128f7e59e9577ecf8d647c1.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
19985,Push-up on knees - VP,cardio,Chest,,Novice,Vibration training,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sid0235.mp4,https://uploads.fitnfi.com/exercises/thumbnails/20a2cdc6132d631d4570951fc173161f12b9.png,Shoulder,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
18246,"Side lunge, left - ST",strength,Quads,,Intermediate,Suspension trainer,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0114m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/840854733ac0bb639bc4d97a1f3fdf690a28.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
19986,"Push-up, wide - VP",cardio,Chest,,Beginner,Vibration training,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sid0236.mp4,https://uploads.fitnfi.com/exercises/thumbnails/daac96c985ce790aaff51045d6799976c8d1.png,Shoulder,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
17919,"FLEXability anterior, left",strength,"All Abs, Quads",,Novice,Strength Machines - Weight stack,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0103m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/ca1e95affa46e5179d0b08c523c759f900c6.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
19987,Push-up diamond - VP,cardio,"Triceps, Chest",,Beginner,Vibration training,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sid0237.mp4,https://uploads.fitnfi.com/exercises/thumbnails/aa5cda5b72c40758a28ddd42e5286c6a3e6c.png,"Elbow,Shoulder",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
17921,"FLEXability anterior bent knee, right",strength,"All Abs, Quads",,Novice,Strength Machines - Weight stack,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0105.mp4,https://uploads.fitnfi.com/exercises/thumbnails/ebc4f46a736a1b083a61f4cd686a167e8511.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
